sl_no,video_id,user_id,comment,likes,last_update_time,sentiment,sentiment_label
435,kVPPzi5ZGts,UC9yMA0nnTrLcxWXM4mFXDkQ,"I'm amazed by how quickly you can jump around between fields and create YT videos, demonstrating your ""experience"". Fields like AI, ML and now Molecular Biology, Gene Therapy, which take decades to master, you can create videos in weeks. Shows what a great scam artist you are.",10,2020-01-08T18:11:27.000Z,0.5666666666666667,positive
436,kVPPzi5ZGts,UCZQD5o_JJnkKFdNW9dJQTDA,"Congratulations, breast cancer is no more.",1,2020-01-08T10:55:10.000Z,-0.25,neutral
437,kVPPzi5ZGts,UCR7UnHZEwEOsnoMgMviRXDg,#crispr ❤is the cure for #Coronavirus,0,2020-03-13T11:52:28.000Z,0.0,neutral
438,kVPPzi5ZGts,UCQuVZR_MyeSqUhHvkZKm70w,"fantastic use of VR but since they don't even give an idea of what their pricing policy might be without filling a form, it seems a little fishy.",0,2020-01-12T17:07:08.000Z,0.10625000000000001,neutral
439,kVPPzi5ZGts,UCwqv0IiU2WW5uaA5mjMN17A,No Ullu Banaying,7,2020-01-07T17:28:55.000Z,0.0,neutral
440,kVPPzi5ZGts,UCwJ2SYNrq4I3G-7_OBNRTTA,why anyone still follows this guy is beyond me. He scams and frauds so many people.,15,2020-01-08T06:38:23.000Z,0.5,positive
441,kVPPzi5ZGts,UCXWqpW8BB33EJy_UF5syh1g,Replicating the changes across a larger number of cells is still an issue? Or is it?,0,2020-01-14T00:39:34.000Z,0.0,neutral
442,kVPPzi5ZGts,UC-lS46QlPQy81Dig8yu9dkw,by any chance is molecular programming  used in CRISPR,0,2020-02-03T00:58:44.000Z,0.0,neutral
443,kVPPzi5ZGts,UC1AqSjN9GZxmVbL5o7ZdP8g,0:08 music intro?,1,2020-01-07T17:15:20.000Z,0.0,neutral
444,kVPPzi5ZGts,UCtbAPIscL3Wqw-38wfOKffQ,Unsubscribed,7,2020-01-09T05:19:38.000Z,0.0,neutral
445,kVPPzi5ZGts,UCyOP6doeGDQpEz-xhh3QGnw,Haters will always hate... Good video @siraj raval,0,2020-01-15T20:02:56.000Z,-0.050000000000000044,neutral
446,kVPPzi5ZGts,UCI2SYd0ihfKc2KumyIHQzBg,can u please make video on ai in marketing,1,2020-01-07T17:29:05.000Z,0.0,neutral
447,kVPPzi5ZGts,UC4nkQ7wIm2eERR7ncXoqnPQ,"First, he enrolled more than 1,200 students at once, whereas he had promised the course would be limited to 500 pupils to guarantee he’d have time to provide sufficient support for everyone. Second, a lot of the code cited during the course was cut'n'pasted from other people’s GitHub repositories with the bare minimum of attribution. Third, the course itself was pretty crap, and to top it all off, there wasn’t even an official refund policy in place. Now, he has been caught stealing significant chunks of other people’s research for one of his own papers. Titled “The Neural Qubit,” his mind-boggling paper discusses the concept of uniting deep-learning with quantum mechanics to create “a novel quantum neural network architecture” – yet it includes whole sections just cut'n'pasted from two papers written by legit boffins.",10,2020-01-07T21:46:34.000Z,0.14023809523809525,neutral
448,kVPPzi5ZGts,UCufQ6u9YwU-idrypeTb_nWQ,"""And I think I can do better than the robot"" What happened to the AI enthusiasm? :(",5,2020-01-07T17:25:42.000Z,-0.125,neutral
449,kVPPzi5ZGts,UCLPXR0eIHi6iojKWlbo_npg,"Starts off good ""I believe we can design a DIY gene therapy ourselves"" ....Andddd that's where you're wrong Siraj.",16,2020-01-07T17:08:12.000Z,0.09999999999999998,neutral
450,kVPPzi5ZGts,UCCWphX3LGNCpGxp1JYisUmg,complicated,13,2020-01-07T17:05:21.000Z,-0.5,negative
451,kVPPzi5ZGts,UCVso5UVvQeGAuwbksmA95iA,Thank you ! Love  exploring New subjects even though im coming from the AI field,1,2020-01-07T18:32:48.000Z,0.3181818181818182,positive
452,kVPPzi5ZGts,UCQoO2VWcLA7vndToo36Iauw,if PAM decides the right target DNA sequence then why is gRNA for??????????,0,2020-02-20T21:35:30.000Z,0.2857142857142857,neutral
453,kVPPzi5ZGts,UC53DjlIntBwY4umIIyc9cfA,Good job,0,2020-01-09T00:34:48.000Z,0.7,positive
454,kVPPzi5ZGts,UC2WO4SWeyyew6q7RwfpLmmQ,This is a VR lab game created by another company.  This video is basically like a Zelda walk through.,1,2020-01-15T19:15:09.000Z,-0.4,negative
455,kVPPzi5ZGts,UCCy7zhn66c0TT-tDAcenKfA,From python code to lab based GTA 6  2020's gonna be awesome,6,2020-01-09T15:34:19.000Z,1.0,positive
456,kVPPzi5ZGts,UC__wH7T4RFfIOV_97RYHx5w,Content is no more my cup of tea. Unsubscribing.,2,2020-01-11T11:55:43.000Z,-0.25,neutral
457,kVPPzi5ZGts,UCpFMPlILnJw3hRI8Ll_gZ1Q,Can't just wait to design my synthetic genes in my room without any research funding. :D,4,2020-01-09T20:22:11.000Z,1.0,positive
458,kVPPzi5ZGts,UCRN6HIIMZm09QTLBd9gedCA,Its disappointment that those ppl did not get refund.. by watching his videos and comment we can ask him to refund that money to them. But have to agree he changed the way of thinking on data science through his videos lot of ppl helped themselves out because of he refers and ideas. But now its time for refund,8,2020-01-08T07:33:27.000Z,-0.6,negative
459,kVPPzi5ZGts,UCV7xmaHlR_jk2aHMt_0Uc7g,Cool,0,2020-01-07T17:46:17.000Z,0.35,positive
460,kVPPzi5ZGts,UCqfdCLeEo8LzH6sRYUEWZYw,thankxxxxxxx👍👍👍👍👍,0,2020-01-07T17:04:30.000Z,0.0,neutral
461,kVPPzi5ZGts,UC18U15M2gTtg2tgTcP3Izdw,guys please dont hate siraj dont forget he helped alot when there wan not much resources of AI by making videos crisp and clear and he also built course schoolof AI for all of us so stop hating him and support him.,0,2020-01-13T08:16:37.000Z,-0.15000000000000002,neutral
462,kVPPzi5ZGts,UCxDmMDAHgE4ix2XE2itxEuQ,Thanks for these series Siraj. Big fan of your channel and now with this new topics even more!!?!,0,2020-01-07T20:22:13.000Z,0.3282315340909091,positive
463,kVPPzi5ZGts,UChcSpLafffOnOAdc2i5PNTQ,"Dude. What are these videos lately. The soft voice, the topics... 🤔 I think I’m gonna have to officially unsubscribe. No offense, but this is no longer interesting.",14,2020-01-08T00:45:38.000Z,0.10000000000000002,neutral
464,kVPPzi5ZGts,UChLWyvxS1K1hPB03qJudNDg,"Can you guys quit it already? Yeah ok, we get it, he made a series of mistakes. It's fine, he's a human after all. Let. Him. Be. He's clearly heavily grinding in order to redeem himself. But all of this bullying is, imo, just disgusting.",0,2020-01-13T15:55:21.000Z,-0.05666666666666664,neutral
465,kVPPzi5ZGts,UC3MbYpAHJ069g3gi3PbLf-Q,Exploring the bounds of what's possible - great minds think alike!,0,2020-01-08T03:28:46.000Z,0.5,positive
466,kVPPzi5ZGts,UC7O9Vz6tLLgImJVfASBa06A,"6:15 you scratched your nose = you didn’t “know” the answer, seems superficial",2,2020-01-09T01:54:40.000Z,0.0,neutral
467,kVPPzi5ZGts,UCmBW0rSTPdIDd7oiiTzT0nA,You should explain the others code .... in video  by giving due credit to them. Your enthusiasm was great in previous videos. Many people were drawn to ML because of that .,12,2020-01-07T18:43:31.000Z,0.2520833333333333,neutral
468,kVPPzi5ZGts,UC_L6mWygbgwnXl4j29iOggg,"Wow♥️♥️♥️ love your Siraj, keep this work",0,2020-01-08T06:20:25.000Z,0.5,positive
469,kVPPzi5ZGts,UCEwcLjdh3OQUOsWfdJEJ_aQ,Great video man. Keep making these awesome videos 💜,0,2020-01-08T17:27:34.000Z,0.9,positive
470,kVPPzi5ZGts,UCBhTbPNRZI-H3vBMi3eizLA,"There are labs which do CRISPR/Cas screens for thousands of genes simultaneously....  DIY bioengineering might be cool but it's not very impactful... Siraj, stick to programming. Maybe learn some programming and teach us along the way?",1,2020-01-07T21:30:46.000Z,0.12499999999999999,neutral
471,kVPPzi5ZGts,UC-YNwBjFSvALNofRNxstkZA,siraj looks down/away 98% of the time. He feels shame. He can't look the viewer in the eye. You hear it in his voice as well.,9,2020-01-08T03:52:00.000Z,0.0,neutral
472,kVPPzi5ZGts,UC5jNFybNhqMBiZtSJ5CRmLA,He is getting back to his technical field,0,2020-01-07T19:39:57.000Z,0.0,neutral
473,kVPPzi5ZGts,UCgE2jRKOZHWY01FowJaoiCA,Trying to sneak out of the AI domain since you got burnt and unmasked as fraudster there...?,19,2020-01-07T20:02:06.000Z,0.0,neutral
474,kVPPzi5ZGts,UCwJ2J30jmDFIY8-XJ2hkc0Q,Welcome back Siraj minus Enthusiasm. Now waiting for Enthusiasm Hello world this is Siraj.,10,2020-01-07T17:10:32.000Z,0.23333333333333336,neutral
475,kVPPzi5ZGts,UChx3waZ9cCdC7rOkE3IUYvA,When Siraj becomes a gaming channel,7,2020-01-07T21:14:48.000Z,0.0,neutral
476,kVPPzi5ZGts,UCCntGMoxP-D6hK4f4jf1yhw,Your 1st or someone else's? 🙈,1,2020-01-08T00:31:13.000Z,0.0,neutral
477,kVPPzi5ZGts,UCZvwVcZ4TO6ypsOgEZAEBXQ,I'm really disappointed of you man. Unsubscribed.,7,2020-01-10T02:10:51.000Z,-0.75,negative
478,kVPPzi5ZGts,UCPwx0H_1-NlbRwcftL_PJ-A,"I wonder from which developer / channel did you stole this video, Siraj?",0,2020-01-13T20:41:19.000Z,0.0,neutral
479,kVPPzi5ZGts,UCQ06NXKUe95LH1k65WX2BAw,Crispr kits  Theodin.com,0,2020-01-07T20:23:31.000Z,0.0,neutral
480,kVPPzi5ZGts,UCKLmQF-V1I8VpCL3BuKPWxQ,Wellcome bro love you 👍👍👍,1,2020-01-07T17:19:02.000Z,0.5,positive
481,kVPPzi5ZGts,UCnGzsp4zzy9r22HroPUOWOQ,"Nice, Crisper, in fact, is nothing new, just too complicated  and time consuming,  with simulation and with other system will help study bio-tech much easier and cheaper, thanks Siraj",0,2020-01-07T17:26:33.000Z,0.08522727272727272,neutral
482,kVPPzi5ZGts,UCQ2Ye3fbbaRZSKwCTC2LfYw,🤔,0,2020-01-10T00:38:16.000Z,0.0,neutral
483,kVPPzi5ZGts,UCVuxQfglgj7d0fdduEbBJVA,"Scammer found another way to scam. How original, an Indian scammer!",8,2020-01-07T20:38:06.000Z,0.46875,positive
484,kVPPzi5ZGts,UCqFMfZY3BHM5-APpEqCudsg,Which software u use to make videos sir,1,2020-01-10T10:27:03.000Z,0.0,neutral
485,kVPPzi5ZGts,UCAOZogOfbtY0AKbmlZLQ-9A,Since when breast cancer is happening in epithelial cells? *facepalm*,1,2020-01-07T18:31:52.000Z,0.0,neutral
486,kVPPzi5ZGts,UCt9lHt5bMpafypEDwj6J2WQ,Cooool,0,2020-01-07T17:22:18.000Z,0.0,neutral
487,kVPPzi5ZGts,UCXwlcb-tk122sW5OKGH_Wng,"Siraj, a good beginning in 2020. You are back as a human-activist for ML. Keep going.",0,2020-01-08T10:46:22.000Z,0.35,positive
488,kVPPzi5ZGts,UC-qyGw61mRGV8foyUqc7FzA,Can a result in the simulation help a real world scenario?,0,2020-01-10T16:42:42.000Z,0.2,neutral
489,kVPPzi5ZGts,UCfckZsuVP9yO1O3eeSPjZgw,when will he stop scamming and fooling people around ?? My desire to learn AI is  lost because of this cheater.,5,2020-01-10T15:27:18.000Z,0.0,neutral
490,kVPPzi5ZGts,UCl9HyxGvwQQGiJMjI2x_zEw,Legend,0,2020-01-08T19:32:09.000Z,0.0,neutral
491,kVPPzi5ZGts,UC7-_VeYsfK_Fv_AFjKxEHug,Siraj will win Nobel prize 2020 I am confident. Haters gonna keep hatin'.,2,2020-01-10T10:36:10.000Z,0.65,positive
492,kVPPzi5ZGts,UCTAEpe9yj42z0j5bJFVhSWQ,Welcome back bro I saw a video where they said you mislead a set of people but I said to myself that's you are smart and posses a great cognitive ability,5,2020-01-07T17:18:36.000Z,0.45357142857142857,positive
493,kVPPzi5ZGts,UClx3pbOog0bCXT8vEuRhUig,awesome vid siraj i appreciate all the work u put into this :),0,2020-01-10T23:27:27.000Z,0.75,positive
494,kVPPzi5ZGts,UCqfdCLeEo8LzH6sRYUEWZYw,wow😍😍😍😍😍,0,2020-01-07T17:04:07.000Z,0.0,neutral
495,kVPPzi5ZGts,UC4wRH7BbVNu-WSHI4KoAP8Q,Ai King is back,0,2020-01-08T11:31:28.000Z,0.0,neutral
496,kVPPzi5ZGts,UCT9LcaZa5iSNzxFVcQZHwjg,I just love this guy! ❤️❤️❤️,1,2020-01-09T16:52:30.000Z,0.625,positive
497,kVPPzi5ZGts,UCiG_GhxI-C-U61X8K-tisug,"My brother died of muscular distrophy 18 years ago , great work ur doing siraj keep it up😊",1,2020-01-09T19:36:59.000Z,0.8,positive
498,kVPPzi5ZGts,UCkQ1J3sndp-Cy4D6LexhLow,The Siraj I know 😉😉,2,2020-01-07T17:41:05.000Z,0.0,neutral
499,kVPPzi5ZGts,UC4YHZgr7cRPm8AgV1-rTLxw,"Legend is back , Relentless Efforts of Excellence",18,2020-01-07T17:03:13.000Z,0.0,neutral
500,lZAoFs75_cs,UC0ArlFuFYMpEewyRBzdLHiw,"Hi everyone! I hope you enjoy this course and not only learn some beginner Linux, but how certain commands/files/settings apply to ethical hacking, what hacker distributions are relevant, and what learning paths/certifications you can take to become an ethical hacker (starts at 1:51:04) .  If you enjoyed the course, my teaching style, or just want to check out some ethical hacking videos, please check out my channel.  Thank you!! <33",182,2019-07-05T18:49:08.000Z,0.2783482142857143,neutral
501,lZAoFs75_cs,UC_AvlstelpqOTxDPSs0F71A,"⌨️ Installing VMWare / Kali Linux - 1:34 / 9:45 ⌨️ Kali Linux Overview - 20:10 ⌨️ Navigating the File System - 30:02 ⌨️ Users and Privileges - 43:25 ⌨️ Common Network Commands - 54:05 ⌨️ Viewing, Creating, and Editing Files - 1:02:40 ⌨️ Starting and Stopping Services -  1:09:59 ⌨️ Installing and Updating Tools - 1:18:36 ⌨️ Scripting with Bash - 1:27:15 Additional Resources - 1:48:59",323,2019-07-13T03:42:57.000Z,-0.15,neutral
502,lZAoFs75_cs,UCCwWkU-DbqsCeVenZ5qMfhA,"To all you whining ‘click bait’ merchants in the comments... This video was one video from an entire series of videos around Ethical Hacking, Heath does an absolutely amazing job with his videos, what’s more... he provides them for free for people to learn.  If you’re complaining, your completely missing the point... a total noob wanting to get into ethical hacking will find this video EXTREMELY useful and it’s a MUST if you want to learn this stuff properly... you have to start somewhere, this is it!  If you are more ‘advanced’ than the contents of the video, great!!.. good for you!! ....go make your own video and put it up for people to learn. Drop me a note, I’ll help you sharer around!  Stop your whining. This is a spectacular contribution to the community.  Great video Heath! As always!",225,2019-07-05T20:02:09.000Z,0.4264705882352941,positive
503,lZAoFs75_cs,UCJtaDEpakuB7w8BPZxY6C3g,The new Login Username & Password for Kali Linux is Username = kali Password = kali,24,2020-03-27T04:44:53.000Z,0.13636363636363635,neutral
504,lZAoFs75_cs,UCAxj9hTtSPUrvXhoXl4g3lA,48:56 - small mistake. The file name hello.txt turns green when you show it with the ls command not because it is full read/write but rather because its an executable. If you were to just chmod +x the file and not chmod 777 you`d see it turn green also. Great video !,12,2019-11-05T05:20:03.000Z,0.13999999999999999,neutral
505,lZAoFs75_cs,UCYZuBStJoKh3wIF5nnB3H9w,“No ads” - smashes like button💪🏾,82,2019-07-05T22:10:58.000Z,0.0,neutral
506,lZAoFs75_cs,UCCS0K1XNPeEoprC-gaik-_w,is kali 2020 have many different between 2019 cuz i only have now kali 2020,0,2020-04-15T10:06:02.000Z,0.16666666666666666,neutral
507,lZAoFs75_cs,UCjj-zFxzpGGKPftVu7xDHeA,"What are your initial thoughts/opinions on the C | EH cert, and would you recommend it versus the OSCP or alongside it?",5,2019-07-17T20:19:39.000Z,0.0,neutral
508,lZAoFs75_cs,UCzq7IGqA4hk-B7q_dL5vl9A,Just waiting for this . Freecodecamp You ROCK,7,2019-07-05T16:40:57.000Z,0.0,neutral
509,lZAoFs75_cs,UChizKXJukLHrdqPiHZUxNLQ,"I’m having issues logging in on startup. I used root for my username and toor for the password,  and I still can’t login. Can you help with this issue?",1,2020-03-31T20:03:27.000Z,0.0,neutral
510,lZAoFs75_cs,UCpyxiUBW9v5bAy8P_ll6MHw,"Great video, but a couple caveats: 1) even on a 40"" screen the text in these videos is VERY hard to read, you might want to increase the text size in the terminal in the future. Also the ""for x in 'seq'"" is now outdated and does not work correctly in lubuntu 18.04. It took me a bit to get the script working. Seems newer versions of bash use a different 'for' syntax. I look forward to watching more of your videos!! Keep up the good work!!",1,2020-03-15T22:11:53.000Z,0.25744047619047616,neutral
511,lZAoFs75_cs,UCFK9UJbsG7znb134y9ezMNw,I heard hacking material will be strike down by YouTube?,83,2019-07-05T16:35:50.000Z,-0.15555555555555559,neutral
512,lZAoFs75_cs,UC_EaloMt9njDGdtcvuRxk_A,Learned alot and haven't even finished yet! Especially thankful for the VM Ware notes!,1,2020-03-30T01:16:44.000Z,0.0,neutral
513,lZAoFs75_cs,UCVEZ_MbcnEoMCwso0x5OUfg,"Good job. More video about it, and of course about HoneyD, I'll apreciate!",1,2019-07-08T01:34:49.000Z,0.6625,positive
514,lZAoFs75_cs,UCLKsXOSjJVHEL7G_HO_Mh2w,Thank you very much for this great  introduction. Love the CherryTree app. Using it right now.,6,2019-07-05T18:59:40.000Z,0.4614285714285714,positive
515,lZAoFs75_cs,UCXWV6vUby-nulf8gbCy2Mdw,"""so let's jump right in"" Proceeds to tell me his life story.",13,2019-08-11T22:19:56.000Z,0.2857142857142857,neutral
516,lZAoFs75_cs,UC3rSieKRWrg7ikrxvKkz17Q,I’m new to this and have 2020.1 VMware installed but I can’t seem to find the VMware tools on the desktop? How do I do this? Under the “VM” tab I have the “reinstall VMware tools” option greyed out. How do I install the tools?Thanks anyone,0,2020-04-14T15:29:33.000Z,0.13636363636363635,neutral
517,lZAoFs75_cs,UChuTjx0YqJ8PN3bVqCRBnRg,Nice introduction. Very thorough explanations. Easy to follow along.,2,2019-07-05T17:13:58.000Z,0.41111111111111115,positive
518,lZAoFs75_cs,UCP225IpYQqzMoVNHEwLaxEg,I just like the word penetration lol Love your courses btw,0,2020-03-17T04:54:44.000Z,0.65,positive
519,lZAoFs75_cs,UCTxnbVfswQNA9ftzDaeYFBQ,Anyone help me to solve my Wi-Fi driver problem. How to install the Wi-Fi driver in kalilinux 4.19.0,0,2019-07-16T16:11:59.000Z,0.0,neutral
520,lZAoFs75_cs,UCFL29bJBAxXeeVH4oP9PU-w,Is there a program in Linux where I can lock the keyboad and mouse and still have the GUI present?,0,2019-12-17T19:23:31.000Z,0.0,neutral
